Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
The Grafton Hotel,https://www.thegrafton.ie/,35312552700,-6.264028426,53.34093504,Dublin,Dublin City,Republic of Ireland,Hotel
Garden Lane Backpackers,http://canbe.ie/hostels,+353(0)15616885,-6.276668783,53.3410899,Dublin,Dublin City,Republic of Ireland,Hostel
Lady Gregory Hotel Leisure Club & Beauty Rooms,http://www.ladygregoryhotel.ie,+353(0)91632333,-8.814912,53.061221,Galway,Gort,Republic of Ireland,Hotel
"Carton House, A Fairmont Managed Hotel",http://www.cartonhouse.com,+353(0)15052000,-6.566907755,53.39083899,Kildare,Maynooth,Republic of Ireland,Hotel
Into The Burren,https://www.intotheburren.ie,3.53657E+11,-9.2836959,53.1325509,Clare,Fanore,Republic of Ireland,B&B
Shalom B&B,https://www.shalomcarlingford.ie/,3.53429E+11,-6.177644,54.041164,Louth,Carlingford,Republic of Ireland,B&B
Beachcombers Cottage,http://www.beachcombers-carlingford.com/contact.htm,3.53868E+11,-6.166317346,53.9775586,Louth,Carlingford,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ballycumber House ,https://www.facebook.com/BallycumberHouse,3.53873E+11,-7.6837385,53.3266927,Offaly,Doon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Cloverfox Connemara,https://www.cloverfox.com/,+353(0)9541042,-9.947868788,53.55357415,Galway,Letterfrack,Republic of Ireland,"B&B,Welcome Standard"
The Dean,https://deandublin.ie/,+353(0)16078110,-6.26355614,53.33494135,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard"
The Hidden Cottage and Lodge,https://www.thehiddencottage-donegal.com/,4.47779E+11,-8.3473658,54.7507347,Donegal,Ardara,Republic of Ireland,Self Catering Accommodation
Cabra Cottages,https://www.cabracastle.com/rooms/cottage-rooms/53-4/,3.5343E+11,-6.7748995,53.9138202,Cavan,Kingscourt,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Rohans Farm,https://www.rohansfarm.ie/,3.53215E+11,-8.1655566,51.8906242,Cork,Midleton,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Abbey Farm Holiday Homes,http://www.abbeyfarmholidayhomes.com,3.53866E+11,-9.295438,51.555151,Cork,Skibbereen,Republic of Ireland,Self Catering Accommodation
Moneylands Farm,https://www.moneylandsfarm.com/,35340232259,-6.1599834,52.7778224,Wicklow,Arklow,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Clonganny House,https://clonganny.com/,3.53539E+11,-6.257477694,52.55537774,Wexford,Gorey,Republic of Ireland,"B&B,Welcome Standard"
The Arch House,https://www.thearchhouse.ie/,3.53868E+11,-6.1697131,53.192293,Wicklow,Enniskerry,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Drom Caoin,http://belmullet-accommodation.com/,3539781195,-9.982310789,54.21820074,Mayo,Béal an Mhuirthead (Belmullet),Republic of Ireland,B&B
Fota Island Lodges,http://www.fotaisland.ie/Fota-Island-Lodges,3.53215E+11,-8.295608,51.897605,Cork,Cork City,Republic of Ireland,Self Catering Accommodation
Fota Island Hotel and Spa,https://twitter.com/fotaisland,+353(0)214883700,-8.291303,51.90019,Cork,Cork City,Republic of Ireland,Hotel
Greenway Manor Hotel,https://www.greenwaymanor.ie/,35351372764,-7.1932936,52.2452074,Waterford,Woodstown,Republic of Ireland,Hotel
The Ashe Hotel,http://www.theashehotel.ie,+353(0)667106300,-9.704521839,52.27083522,Kerry,Tralee,Republic of Ireland,Hotel
Wildlands,https://www.wildlands.ie/,35391868900,-9.16821,53.3304634,Galway,Maigh Cuilinn (Moycullen),Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ceide Glamping,https://ceideglamping.com/,3.53873E+11,-9.3920011,54.3051961,Mayo,Ballycastle,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Camping,Glamping"
Ivy House,https://www.ivyhouse.ie/,3.53866E+11,-8.765048,53.262963,Galway,Athenry,Republic of Ireland,"B&B,Welcome Standard"
Noan Country House B&B,https://noan-estate-cashel-tipperary.booked.net/,3.53873E+11,-7.7554205,52.5604163,Tipperary,Thurles,Republic of Ireland,B&B
Doherty Farm Holiday Homes,http://www.dohertyholidayhomes.com,+353(0)749155535,-7.794423323,55.18777975,Donegal,Na Dúnaibh (Downings),Republic of Ireland,Self Catering Accommodation
Ashdown Park Hotel,https://www.ashdownparkhotel.com/,3.53539E+11,-6.284801,52.678888,Wexford,Gorey,Republic of Ireland,Hotel
Clareville House,https://clarevillehouse.ie/,35361922925,-8.540754,52.900114,Clare,Scarriff,Republic of Ireland,B&B
Sandbrook House and Garden,https://sandbrook.ie/,3.53874E+11,-6.7601296,52.7584456,Carlow,Ballon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
"O'Flaherty's B&B
",https://oflahertysbnb.com/,3.53864E+11,-10.25431673,52.14517335,Kerry,Daingean Uí Chúis (Dingle),Republic of Ireland,B&B
Moxy Dublin City ,https://www.marriott.com/en-us/hotels/dubox-moxy-dublin-city/overview/,35315133590,-6.2580489,53.3492518,Dublin,Dublin City,Republic of Ireland,Hotel
The Westport Boat Shed,https://www.airbnb.ie/rooms/50236606?guests=1&adults=1&s=67&unique_share_id=c15f0070-7cb4-41af-b723-ca61896c4c74,3.53874E+11,-9.5197851,53.7860375,Mayo,Westport,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hillside Lodge,https://www.airbnb.ie/rooms/551458748432916848?guests=1&adults=1&s=67&unique_share_id=ebcb1d78-45ec-4e13-942e-71f40baf0a4c,3.53879E+11,-7.8601453,55.0224393,Donegal,Letterkenny,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Whispering Pines,http://www.whisperingpines.ie/,3.53215E+11,-8.315979,51.8042449,Cork,Crosshaven,Republic of Ireland,"B&B,Welcome Standard"
Ash Tree Cottage,https://www.airbnb.ie/rooms/20677266?guests=1&adults=1&s=67&unique_share_id=f0d14195-0b09-4253-b5f3-12930b9a7f0f,3.53834E+11,-9.7467839,54.1456567,Mayo,Bangor Erris,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hayfield Manor Hotel,https://www.hayfieldmanor.ie/,3.53215E+11,-8.490156,51.890985,Cork,Cork City,Republic of Ireland,Hotel
The Montenotte Hotel,http://www.themontenottehotel.com,3.53215E+11,-8.452177,51.904551,Cork,Cork City,Republic of Ireland,Hotel
Oakville Lodge,https://www.bandbireland.com/accommodation/28248/oakville-house-b-b,3.53858E+11,-6.1071213,53.1935553,Wicklow,Bray,Republic of Ireland,B&B
Chester Beatty Inn,http://www.chesters.ie/,35340440206,-6.1086071,53.0111915,Wicklow,Ashford,Republic of Ireland,"B&B,Welcome Standard"
Burtown House and Gardens,https://burtownhouse.ie/,3.53599E+11,-6.8707423,52.9964989,Kildare,Athy,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Oulhouse,https://www.irishthatchedcottage.com/,3.53863E+11,-7.3564033,55.2753428,Donegal,Ballyliffin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Monks,https://www.monks.ie/,3.53657E+12,-9.154676,53.1197515,Clare,Ballyvaughan,Republic of Ireland,"B&B,Welcome Standard"
Coolanowle Self Catering Accommodation,http://www.coolanowle.com/,3.53873E+11,-7.023589,52.910491,Laois,Stradbally,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hilton Dublin,https://www.hilton.com/en/hotels/dubduhn-hilton-dublin/,35314029988,-6.25933,53.331178,Dublin,Dublin City,Republic of Ireland,Hotel
Pembroke Townhouse,https://www.pembroketownhouse.ie/,35316600277,-6.238025,53.332534,Dublin,Ballsbridge,Republic of Ireland,Guesthouse
Kilmurry Lodge Hotel,http://www.kilmurrylodge.com,+353(0)61331133,-8.553225624,52.66874797,Limerick,Limerick City,Republic of Ireland,Hotel
The Old Irish Farmhouse,https://www.oldirishfarmhouse.com/,3.53874E+11,-8.725071596,54.22263828,Sligo,Skreen,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ballymaloe House,https://ballymaloe.ie/,3.53215E+11,-8.078286228,51.86691152,Cork,Midleton,Republic of Ireland,Hotel
The Strand Inn,https://www.thestrandinn.com/,35351383174,-6.9943772,52.1552179,Waterford,Dunmore East,Republic of Ireland,"B&B,Welcome Standard"
CityNorth Hotel,http://www.citynorthhotel.com,+353(0)16906666,-6.257666,53.639253,Meath,Gormanstown,Republic of Ireland,Hotel
The Three Towers Eco House & Organic Kitchen,http://slieveaughtycentre.com/,3.5391E+11,-8.4726182,53.1340404,Galway,Loughrea,Republic of Ireland,"B&B,Activity Holiday Accommodation"
Headfort Arms Hotel,https://www.headfortarms.ie/,3.53469E+11,-6.874115118,53.72680348,Meath,Kells,Republic of Ireland,Hotel
Dun Laoghaire Marina,http://www.dlmarina.com,35312020040,-6.135101891,53.29618321,Dublin,Dún Laoghaire,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
Stonepark Lodge Caravan Camping and Accommodation,https://www.stoneparklodge.ie/,3.53864E+11,-8.221951,53.0241773,Tipperary,Ballinderry,Republic of Ireland,"Camping,Welcome Standard,Activity Holiday Accommodation"
Lough Ree (East) Caravan & Camping,http://loughreeeast.wix.com/loughreeeast,3.53906E+11,-7.893205383,53.44871097,Westmeath,Ballykeeran,Republic of Ireland,"Camping,Welcome Standard"
The Wyatt Hotel,http://www.wyatthotel.com,3539825027,-9.525306187,53.7992632,Mayo,Westport,Republic of Ireland,Hotel
Carrigaline Court Hotel and Leisure Centre,http://www.carrigcourt.com,3.53215E+11,-8.391934,51.816256,Cork,,Republic of Ireland,Hotel
Killary Adventure Centre,http://www.killaryadventure.com,+353(0)9543411,-9.769156985,53.59268857,Galway,Leenane,Republic of Ireland,"B&B,Welcome Standard,Activity Holiday Accommodation"
Wild Atlantic Glamping,http://www.wildatlanticglamping.ie,3.53866E+11,-9.8280507,51.6392013,Cork,Bere Island,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Tramore Beach Caravan and Camping Park,,3.5375E+11,-8.496765,54.809527,Donegal,Rosbeg,Republic of Ireland,Camping
Bertra House,https://www.bertrahouse.com/,3539864833,-9.6667349,53.7837355,Mayo,Westport,Republic of Ireland,B&B
Scapaflow,https://www.bandbireland.com/accommodation/28074/scapaflow-b-b,35361377144,-8.5039871,52.7528811,Clare,O'Briensbridge,Republic of Ireland,B&B
Fanad Lighthouse,http://www.fanadlighthouse.com,3.53749E+11,-7.632448635,55.27613952,Donegal,Fanad Head,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Nore Valley Park,http://www.facebook.com/norevalleypark,3.53568E+11,-7.1949577,52.563247,Kilkenny,Bennettsbridge,Republic of Ireland,Camping
Tea Rose Cottage,https://www.ross-castle.com/accommodation/tea-rose-cottage,3.53871E+11,-7.2919807,53.7936854,Meath,Mountnugent,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Berna's Cottage,https://www.monpetitcottage.com/general-7,3.53874E+11,-6.6585492,52.6498529,Wexford,Bunclody,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
"Clonalis House and Self-Catering Cottages
",https://clonalishouse.com/,3.5395E+11,-8.515439,53.780387,Roscommon,Castlerea,Republic of Ireland,"B&B,Welcome Standard,B&Bs,Historic House"
The Quarry House,https://www.ross-castle.com/accommodation/quarry-house,3.53871E+11,-7.2923795,53.7918164,Meath,Mountnugent,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
An Maide Bán,,3.53872E+11,-7.022882,54.0305297,Cavan,Cootehill,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Bective Stud Accommodation,https://www.bectivestud.com/self-catering-accommodations-in-meath/,3.53469E+11,-6.6924331,53.59539,Meath,Navan,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Inchiquin View,https://www.facebook.com/inchiquinview.farmhouse,+353(0)656837731,-9.09143,52.972322,Clare,Corofin,Republic of Ireland,B&B
Beagh Castle Holiday Cottages,https://castlecottages.ie/,3.53877E+11,-8.9501019,52.6603923,Limerick,Ballysteen,Republic of Ireland,Self Catering Accommodation
Park Place Apartments,http://www.parkplacekillarney.com,+353(0)646671281,-9.511071,52.061607,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
The Avenue Holiday Cottages,https://www.greatsouthernkillarney.com/selfcatering-holiday-homes/holiday-homes,3.53647E+11,-9.500677,52.058535,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
Rookery Mews Apartments,http://www.killarney-selfcatering.com,3.53647E+11,-9.493992,52.056666,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
Glenview Cottage,http://www.glenviewcottage.com,3.5367E+11,-9.541379,52.127068,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
County Arms Hotel,http://www.countyarmshotel.com,3.53579E+11,-7.906018699,53.09025874,Offaly,Birr,Republic of Ireland,Hotel
Dromhall Hotel,https://www.dromhall.com/,3.53647E+11,-9.5063924,52.0531921,Kerry,Killarney,Republic of Ireland,Hotel
Crystal Springs,http://www.crystalspringsbandb.com,+353(0)646633272,-9.48772,52.052907,Kerry,Killarney,Republic of Ireland,Guesthouse
19th Green,http://www.19thgreen-bb.com/,+353(0)646632868,-9.561579,52.068859,Kerry,Killarney,Republic of Ireland,Guesthouse
Randles Hotel,https://www.randleshotel.com/,3.53647E+11,-9.506279,52.0539561,Kerry,Killarney,Republic of Ireland,Hotel
Killarney Lodge,http://www.killarneylodge.ie,+353(0)646636499,-9.505884,52.056616,Kerry,Killarney,Republic of Ireland,Guesthouse
Old Weir Lodge,http://www.oldweirlodge.com,+353(0)646635593,-9.507253,52.051402,Kerry,Killarney,Republic of Ireland,Guesthouse
Lios Daire B&B,https://www.liosdaire.ie/,+353(0)646625642,-9.455487534,52.04998425,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Noraville House,,+353(0)646636053,-9.519714915,52.06710569,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Dromhall Heights,https://killarneydromhallheightsbedandbreakfast.com/,3.53647E+11,-9.501818,52.053538,Kerry,Killarney,Republic of Ireland,B&B
Greenway Glamping,https://www.greenwayglamping.com/,3.53874E+11,-9.1731,52.39717,Limerick,Templeglantine,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Camping,Glamping"
Great National Hotel Ballina,http://www.hotelballina.ie,+353(0)9623600,-9.163882,54.086734,Mayo,Ballina,Republic of Ireland,Hotel
Maldron Hotel Newlands Cross,http://www.maldronhotelnewlandscross.com/,+353(0)14640140,-6.392586,53.313599,Dublin,Clondalkin,Republic of Ireland,Hotel
Woodlands Country House,http://www.woodlandscountryhouse.com,+353(0)40237125,-6.275445,52.725721,Wexford,Gorey,Republic of Ireland,B&B
The K Club,https://www.kclub.ie/,+353(0)16017200,-6.6252899,53.306582,Kildare,Straffan,Republic of Ireland,Hotel
Holiday Inn Express Dublin Airport,https://www.hiexpressdublin-airport.com/,35318628866,-6.244088,53.404327,Dublin,Santry,Republic of Ireland,Hotel
Crowne Plaza Dublin Northwood,https://www.cpireland.crowneplaza.com/dublin-airport,35318628888,-6.245539,53.404501,Dublin,Dublin City,Republic of Ireland,Hotel
Country Cottage B&B,http://country-cottage.net,3.53877E+11,-7.032913987,53.73693904,Meath,Kells,Republic of Ireland,"B&B,B&B Ireland"
Clonabreany Courtyard,https://www.clonabreanyhouse.ie/accommodation.html,3.53469E+11,-7.065396038,53.71692346,Meath,Kells,Republic of Ireland,Self Catering Accommodation
easyHotel Dublin City Centre,https://www.easyhotel.com/hotels/republic-of-ireland/dublin/dublin-city-centre?utm_source=google&utm_medium=organic&utm_campaign=GMB-owned-dublin-city-centre,35315392909,-6.283135,53.3475769,Dublin,Dublin City,Republic of Ireland,"B&B,Welcome Standard"
Beachhaven,https://donegalaccommodation.net/holiday-home/beachhaven/,3.53876E+11,-7.4448821,55.2792134,Donegal,Clonmany,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ardmore Cottage,https://www.airbnb.ie/rooms/51328458?guests=1&adults=1&s=67&unique_share_id=55108d4c-a74f-41c6-a526-fa4a1f074169,3.53873E+11,-7.2687827,55.0712492,Donegal,Muff,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Killiane Castle Courtyard Apartments,https://www.facebook.com/KillianeCastlecountryhousefarm/,+353(0)539158885,-6.448603419,52.29195629,Wexford,Wexford Town,Republic of Ireland,Self Catering Accommodation
Royal Spa Hotel,http://www.royalspahotel.com,+353(0)657074288,-9.290088,53.028613,Clare,Lisdoonvarna,Republic of Ireland,Hotel
O'Connor's B&B,https://www.bandbireland.com/accommodation/28241/o-connors-b-b,3.53872E+11,-10.180678,51.9627148,Kerry,Cahersiveen,Republic of Ireland,B&B
Springlawn,http://www.springlawnbandb.ie,+353(0)91796045,-8.889896,53.220926,Galway,Clarinbridge,Republic of Ireland,B&B
Lodgewood Cottage,https://www.visit-kenmare.com/lodgewoodcottage.html,3.53647E+11,-9.5801639,51.8804637,Kerry,Kenmare,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Botanical B&B,https://twogreenshoots.com/escapes/,3.53897E+11,-9.568428227,51.77740304,Cork,Glengarriff,Republic of Ireland,"B&B,Welcome Standard,Camping,Glamping"
Fox's Cottage,,3.53877E+11,-9.0623617,52.0082046,Cork,Millstreet,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Dockhouse Kinsale,https://www.airbnb.com.au/rooms/34189695?source_impression_id=p3_1678180116_6D%2Fn0ftkhtAbuqIi,3.53862E+11,-8.5182311,51.6991663,Cork,Kinsale,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Mill Cottage Adare,,3.53879E+11,-8.7934788,52.5631559,Limerick,Adare,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Kelly Cottage,http://www.mulrannyselfcatering.com/welcome.html,+353(0)9836180,-9.678342,53.905318,Mayo,Mulranny,Republic of Ireland,Self Catering Accommodation
Kylemore Pass Hotel,https://twitter.com/KylemoreHotel,3539541141,-9.8343505,53.5644836,Galway,Kylemore,Republic of Ireland,Hotel
Riverside Hotel,http://riversidesligo.ie,+353(0)719194480,-8.467586056,54.27129403,Sligo,Sligo Town,Republic of Ireland,Hotel
Ballinkeele House,https://www.ballinkeele.ie,3.53539E+11,-6.4868383,52.4432829,Wexford,Enniscorthy,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Carbery Cottage Guest Lodge,http://www.carbery-cottage-guest-lodge.net,3532761368,-9.5813003,51.619128,Cork,Durrus,Republic of Ireland,B&B
Greese View House,http://www.greeseviewhouse.com/,3.53872E+11,-6.844307,52.964474,Kildare,Moone,Republic of Ireland,B&B
Mahon Farmhouse,https://mahonfarmhouse.com/,3.53863E+11,-6.9623868,54.0624326,Monaghan,Castleblayney,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Clover Cabin,http://www.clovercabin.ie,3.53863E+11,-7.082319,52.636709,Kilkenny,Gowran,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Brandon Adventures,https://brandonadventures.com/accommodation/,3.53877E+11,-10.1669275,52.2332765,Kerry,Castlegregory,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
Red Cliff Lodge,https://www.redclifflodgeclare.com/the-lodges.html,3.53657E+11,-9.4312365,52.8379902,Clare,Milltown Malbay,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ballinwillin House,https://www.ballinwillinhouse.ie/,3532584979,-8.2627459,52.2723289,Cork,Mitchelstown,Republic of Ireland,B&B
Carrigmore Farm,http://carrigmorefarm.com/,3.53863E+11,-8.244096,52.570021,Limerick,Doon,Republic of Ireland,Self Catering Accommodation
